shipment_id,origin_city,destination_city,carrier,scheduled_dispatch_date,actual_dispatch_date,scheduled_arrival_date,actual_arrival_date,weight_kg,volume_m3,distance_km,transit_time_hours,fuel_cost_usd,delay_hours,status,customer_rating
SHP000498,Chennai,Pune,ecotrans,2026-04-20,2026-04-19,2026-04-20 10:01:11.694950,2026-04-20 09:56:26.718908,483.73614464825886,2.629777060369515,392.33316435799253,8.349929386515822,28.354932610770014,-0.07916001166666667,Delivered,1.0
SHP003051,Kolkata,Mumbai,FastShip ,2026-06-28,2026-06-29,2026-06-28 16:57:38.902325,2026-06-28 14:38:41.718464,183.0610601753776,0.5718418494673203,608.3970855008448,14.134005167936657,25.230149900893068,-2.315884405833333,Delayed,4.0
SHP003400,Kolkata,Pune,EcoTrans ,2026-05-11,2026-05-12,2026-05-12 00:34:33.133563,2026-05-11 18:08:58.812127,334.90649746975316,1.0502513661292667,1081.773371227731,20.479892028362727,55.08545565850083,-6.426200398888889,Delivered,5.0
SHP003969,Bangalore,Delhi,fastship,2026-01-12,2026-01-14,2026-01-12 17:19:44.588375,2026-01-12 19:27:51.195663,144.79704844563392,0.4252744916445426,618.170421742028,14.440876938603676,38.5696798804513,2.135168691111111,Delayed,3.0
SHP004616,Mumbai,Chennai,EcoTrans ,2026-02-15,2026-02-15,2026-02-16 08:25:52.544345,2026-02-16 11:53:14.939696,191.384594505037,0.7553903413504003,1410.0324077240507,27.02605193161871,73.53932372202262,19.07399218350206,Delivered,2.0
SHP001502,Hyderabad,Lucknow,globalline,2026-01-02,2026-01-03,2026-01-02 14:38:13.598658,2026-01-02 12:32:10.802889,366.99416428269683,1.5579110341194915,431.40984321118975,12.197592282014384,,-2.1007766025,Delayed,
SHP004341,Chennai,Lucknow,EcoTrans,2026-05-15,2026-05-15,2026-05-15 13:30:22.730765,2026-05-15 15:22:44.500021,254.29023311863008,0.955429771616694,690.7643038838415,11.255261751267026,23.96240727375156,1.8727136822222221,Delivered,4.0
SHP002728,Lucknow,Kolkata,ecotrans,2026-03-04,2026-03-05,2026-03-04 07:50:59.215503,2026-03-04 05:53:34.905433,1261.496230528135,5.120162202698807,338.7311032927149,6.541485070234149,21.80922879108899,-1.9567527972222223,Delayed,1.0
SHP002006,Lucknow,Delhi,GlobalLine,2026-02-16,2026-02-18,2026-02-17 08:58:51.591380,2026-02-17 07:27:48.196122,209.48476676298668,1.2172250889793006,1194.739219319846,27.484164671213787,61.968645954983074,-1.5176097938888888,In Transit,5.0
SHP004270,Hyderabad,Delhi,EcoTrans ,2026-02-07,2026-02-09,2026-02-08 16:40:08.744318,2026-02-08 08:51:54.230437,171.34968617927558,0.5456795516489895,1160.7064675283136,33.89091303667315,65.54954351167751,-7.80403163361111,In Transit,5.0
SHP003394,Chennai,Kolkata,FastShip ,2026-05-15,2026-05-15,2026-05-15 08:43:08.691403,,567.8202240442464,2.448426808136101,493.2451027087359,7.265900787689634,16.983814472644205,,Delayed,5.0
SHP002324,Chennai,Jaipur,EcoTrans,2026-03-28,2026-03-28,2026-03-28 20:51:13.387567,2026-03-28 20:57:21.746564,299.57445469472896,0.9100436723625246,832.034110563804,17.378098973880974,,0.1023219436111111,Delayed,4.0
SHP001472,Pune,Jaipur,FastShip,2026-01-21,2026-01-20,2026-01-21 08:51:34.742124,,436.86982226938915,2.8053706666779146,252.0674892079099,7.383042158268897,10.326871948192569,,Delivered,3.0
SHP000712,Chennai,Kolkata,EcoTrans ,2026-02-22,2026-02-23,2026-02-23 08:51:45.471677,2026-02-23 01:33:48.698955,794.3651208989447,4.956953370342461,1018.7477555165137,27.385525851059747,60.87146564675524,-7.299103533888889,Delayed,4.0
SHP004346,Chennai,Jaipur,FastShip,2026-02-16,2026-02-18,2026-02-16 13:03:06.893928,2026-02-16 14:37:48.879508,324.79930042756314,1.0594779978381632,770.671778071031,10.876595816738096,37.81397935284354,1.5783293277777777,Delivered,5.0
SHP004002,Kolkata,Jaipur,FastShip,2026-03-31,2026-03-31,2026-03-31 20:05:36.775426,2026-03-31 22:45:55.604637,1303.7715291919085,4.0686692681532435,739.6488524380978,16.744623941173657,,2.6718970030555558,In Transit,3.0
SHP001698,Ahmedabad,Bangalore,FastShip,2026-02-02,2026-02-02,2026-02-03 11:56:07.717226,2026-02-03 03:44:33.403846,136.39564673474564,0.7289175624040618,1965.0050766793738,29.94623083928348,96.57602731981132,-8.192864827777777,Delivered,4.0
SHP003954,Mumbai,Mumbai,fastship,2026-06-30,2026-06-30,2026-06-30 08:46:50.519877,2026-06-30 05:27:14.802444,345.7144667321458,1.3236892823481607,367.94586784288197,7.3172499714493195,22.213324646120174,-3.3265881758333333,In Transit,5.0
SHP004042,Mumbai,Mumbai,EcoTrans,2026-06-24,2026-06-25,2026-06-24 04:13:48.577936,,96.14151981137992,0.6379100477545946,229.1142123388248,3.5251337814177037,10.756301719090407,,Delayed,4.0
SHP000545,Hyderabad,Delhi,GlobalLine,2026-01-12,2026-01-13,2026-01-12 18:45:57.437671,2026-01-12 14:58:28.482349,82.03291076780465,0.24294303895793037,694.5208037645092,15.638295757073088,37.80132839757987,-3.7913764783333335,Delivered,2.0
SHP000600,Lucknow,Pune,FastShip ,2026-01-14,2026-01-15,2026-01-14 09:13:03.197748,,262.99998992147727,0.7569058774915134,456.39545353077716,7.681295775023259,30.438429382121996,,Delivered,5.0
SHP001045,Ahmedabad,Mumbai,globalline,2026-02-08,2026-02-08,2026-02-08 13:03:18.848396,,143.84952997933544,0.4391677486246646,591.4214268104249,10.879363054622836,27.26543680237387,,Delivered,5.0
SHP000133,Hyderabad,Ahmedabad,EcoTrans ,2026-03-05,2026-03-05,2026-03-05 23:45:02.454283,2026-03-05 19:24:33.843832,720.5704897414984,2.3246380169258622,754.9190163033675,19.79223478777736,39.03230054146851,-4.341280680833333,In Transit,3.0
SHP001889,Hyderabad,Ahmedabad,EcoTrans,2026-04-30,2026-04-29,2026-05-02 17:35:24.638599,2026-05-02 13:21:01.999200,91.67239828257823,0.46562303604640115,298.0900101398414,54.65848115714254,11.41147170666945,-4.239622055277778,In Transit,1.0
SHP004211,Bangalore,Kolkata,FastShip ,2026-02-15,2026-02-15,2026-02-16 03:11:18.260725,2026-02-15 17:12:12.708743,162.93935903032082,0.6272463762707009,1159.1012145635914,22.65700479736412,,-9.984875550555556,In Transit,3.0
SHP004653,Ahmedabad,Jaipur,EcoTrans ,2026-04-15,2026-04-15,2026-04-16 03:01:27.416338,2026-04-15 20:55:19.380242,747.2919408874793,3.4120929562403717,871.1982568593603,22.520235263330953,42.50340589270117,-6.102232248888889,Delivered,4.0
SHP004870,Chennai,Kolkata,EcoTrans,2026-06-06,2026-06-07,2026-06-06 21:48:52.386359,2026-06-06 23:52:48.705791,3632.618973215377,18.357381278766756,887.9118441762997,18.17879313863907,49.283478550149816,2.0656442866666667,Delivered,
SHP004587,Kolkata,Lucknow,EcoTrans ,2026-03-21,2026-03-20,2026-03-22 18:01:03.803543,2026-03-22 03:16:03.272384,228.0353430607653,1.0542727377729089,2218.9577083699596,35.01476933875445,112.01296271618638,-14.750147544166666,Delivered,
SHP004717,Bangalore,Pune,fastship,2026-03-23,2026-03-25,2026-03-23 21:53:17.190913,2026-03-23 22:41:59.833264,550.9698984056881,3.597027950308254,817.8566399905438,18.24009048908589,37.78078375729572,0.8118450975,Delivered,3.0
SHP003130,Delhi,Kolkata,EcoTrans,2026-04-11,2026-04-11,2026-04-11 06:30:12.690968,,817.8809980040271,2.62041709046194,372.69887485472043,5.419604390840103,22.227130524348446,,Delivered,5.0
SHP000288,Mumbai,Jaipur,EcoTrans,2026-06-25,2026-06-25,2026-06-25 10:26:54.799247,2026-06-25 07:47:27.612777,327.4611631978247,2.014765719285168,410.7943110909512,8.707129455267276,9.073436579578503,-2.6575517972222222,Delayed,
SHP004349,Pune,Jaipur,GlobalLine,2026-02-19,2026-02-19,2026-02-20 08:58:20.699869,2026-02-20 08:45:42.757361,345.7872165638231,1.1278349412163966,1072.3480709754951,27.477013858628798,50.81792560069116,-0.21053958555555555,Delivered,3.0
SHP003768,Kolkata,Jaipur,FastShip ,2026-01-12,2026-01-13,2026-01-14 03:03:36.158038,2026-01-13 23:47:40.591233,494.33813852674854,2.79888522022593,1475.1763049720628,42.550036582868266,73.1449029073268,-13.625783837169813,In Transit,2.0
SHP000374,Jaipur,Mumbai,globalline,2026-01-30,,2026-01-30 12:05:16.414135,2026-01-30 10:32:59.543354,990.6409078853488,3.89963938636244,370.8776708905311,10.073244012749559,22.487245196191086,-1.5380196613888888,In Transit,1.0
SHP002628,Jaipur,Chennai,ecotrans,2026-01-22,2026-01-21,2026-01-22 13:12:41.032042,2026-01-22 14:23:26.098087,411.8881446115111,1.5970802549986387,457.9332869330094,11.00949815787559,31.35200311430424,1.1791850124999999,Delivered,4.0
SHP004708,Jaipur,Pune,EcoTrans ,2026-01-01,2026-01-01,2026-01-02 02:48:43.448553,,2396.0873584317296,7.534396709960849,1534.130137690677,22.343390868806082,75.18443040065515,,Delayed,
SHP002128,Bangalore,Lucknow,FastShip,2026-01-30,2026-02-01,2026-01-30 13:49:58.908066,2026-01-30 11:36:22.478156,1260.5022309873943,6.5978719748575925,664.9506112886324,11.527525015179062,,-2.2267860861111113,Cancelled,1.0
SHP000965,Chennai,Bangalore,globalline,2026-03-23,2026-03-24,2026-03-23 10:33:12.827593,2026-03-23 10:41:52.774085,99.7045111082975,0.47879778417330837,569.9906741927072,8.794636016932328,26.965395067471945,0.14442958111111112,Delivered,5.0
SHP002023,Ahmedabad,Chennai,EcoTrans ,2026-02-17,2026-02-17,2026-02-18 19:47:47.727393,,155.54323274437192,0.47285796447730954,1637.8300104077684,36.49715911873158,85.48200693933413,,Delivered,3.0
SHP002681,Bangalore,Lucknow,EcoTrans ,2026-05-18,2026-05-18,2026-05-19 01:10:40.829363,2026-05-18 21:19:29.047259,342.8779784375357,2.0334456516818658,1070.3524043610416,20.981673463562252,52.41140375978704,-3.853272806666667,Delivered,
SHP002953,Pune,Bangalore,EcoTrans ,2026-05-01,2026-05-01,2026-05-03 05:32:49.968990,2026-05-02 17:53:32.304804,73.27586964296133,0.3817923480863721,411.9441429068713,44.622678007044485,20.917605125101773,-11.654906718333335,Delivered,3.0
SHP004647,Delhi,Mumbai,EcoTrans,2026-01-29,2026-01-30,2026-01-30 07:39:10.939333,2026-01-29 16:19:25.691992,741.6517373747427,3.3683941940493014,1750.0283801492792,26.377532252978625,87.12016546174046,-15.329235372500001,Delivered,3.0
SHP004502,Jaipur,Chennai,globalline,2026-02-13,,2026-02-13 18:10:56.731646,2026-02-13 15:07:31.630083,821.3209521346132,5.3145202098505475,671.3903715188618,15.152021214299936,37.666368607677036,-3.056972656388889,Delivered,3.0
SHP003758,Mumbai,Hyderabad,FastShip ,2026-03-20,2026-03-20,2026-03-21 06:18:51.984060,2026-03-21 01:13:38.165071,638.7948334541286,2.152835984098359,1039.5973829665236,25.26203334712458,51.97300889560999,-5.087171941388888,In Transit,4.0
SHP001428,Ahmedabad,Hyderabad,globalline,2026-02-05,2026-02-05,2026-02-06 08:18:35.799553,,341.95541358980995,2.237694772038484,933.436991401931,26.924953600216888,36.896439924521836,,Delivered,1.0
SHP002639,Jaipur,Kolkata,EcoTrans ,2026-04-27,2026-04-27,2026-04-27 16:59:24.450340,2026-04-27 12:14:50.008111,768.9304020672869,3.1792258088247176,854.7891723673832,14.15843757866798,49.81239054241577,-4.742900619166667,Delivered,2.0
SHP000654,Bangalore,Jaipur,globalline,2026-04-11,2026-04-13,2026-04-11 23:52:52.382948,2026-04-11 18:19:26.184187,964.9935747684822,3.1155844539780686,1399.3322028858101,19.901014571339662,77.80942592913183,-5.557277433611111,Delivered,3.0
SHP003660,Hyderabad,Jaipur,globalline,2026-02-14,2026-02-13,2026-02-14 15:28:25.947811,2026-02-14 21:41:03.072302,258.6928460819787,0.8944645168600717,479.6148837024326,12.894895326688363,11.2017239570486,6.210312358611111,Cancelled,4.0
SHP003293,Jaipur,Pune,GlobalLine,2026-01-04,2026-01-06,2026-01-04 13:41:54.850757,2026-01-04 12:48:41.887543,804.1475629075627,3.464572983321485,545.3177753344377,11.415474712312683,31.478066116207046,-0.8869342261111111,Cancelled,
SHP004279,Pune,Chennai,EcoTrans,2026-03-06,2026-03-08,2026-03-06 05:35:17.295989,2026-03-06 04:19:04.397232,201.86794323899275,0.9323248803231263,202.65148713799172,4.656781478886536,3.0409865896101795,-1.2702496547222222,Delivered,4.0
SHP001539,Kolkata,Kolkata,globalline,2026-02-25,2026-02-25,2026-02-25 16:04:11.169567,2026-02-25 16:28:08.077525,201.0870399200294,0.9233187226137927,764.359757579492,13.391474436906122,37.452127153900335,0.3991410994444444,Delayed,1.0
SHP001505,Bangalore,Hyderabad,EcoTrans,2026-02-01,2026-02-01,2026-02-01 10:11:56.931998,2026-02-01 07:39:41.035535,1050.71388341441,3.940020745452482,405.3799694715075,8.499289814370577,13.020789765163782,-2.5377490175,Cancelled,4.0
SHP001175,Pune,Lucknow,fastship,2026-01-15,2026-01-16,2026-01-16 04:36:08.448532,2026-01-16 02:05:16.790819,177.29399214692637,0.6210635267005302,990.4182920336287,23.835289011979324,49.54325770942801,-2.5143493647222224,Delayed,2.0
SHP001109,Pune,Delhi,globalline,2026-02-14,2026-02-14,2026-02-14 12:39:27.491142,2026-02-14 08:22:22.703436,168.27751049108483,0.5156454179640477,587.4606391256594,10.548030356949399,34.12574985381004,-21.841974818296272,Delivered,4.0
SHP001996,Lucknow,Ahmedabad,globalline,2026-04-01,2026-04-03,2026-04-01 11:45:21.826070,,90.69724986203555,0.5124863150433128,437.6742159916955,9.796718997649235,18.788467683304876,,Delivered,4.0
SHP002125,Ahmedabad,Chennai,ecotrans,2026-04-27,2026-04-27,2026-04-27 10:42:48.116615,2026-04-27 09:20:29.135485,702.1929829437536,2.3955178247959825,336.3576068114827,8.927804771908182,,-4.54879688818205,Cancelled,2.0
SHP001323,Lucknow,Ahmedabad,FastShip,2026-03-02,2026-03-02,2026-03-04 03:16:32.132744,2026-03-03 08:02:00.747873,151.46620401064246,0.5865381240306896,1674.9160441458039,42.729660357434454,87.22538059139252,-19.242051353055555,Cancelled,5.0
SHP003655,Bangalore,Jaipur,EcoTrans,2026-04-29,2026-04-29,2026-04-29 06:24:55.658664,2026-04-29 04:38:23.500963,269.1174759968946,0.8099691927709837,196.37390752966613,5.34621728322143,2.43745237303785,-1.775599361388889,Delivered,1.0
SHP002917,Mumbai,Pune,FastShip,2026-02-20,2026-02-19,2026-02-20 10:48:47.164079,2026-02-20 10:07:15.534202,368.60931998555316,1.3557715656093061,354.8479496400669,9.010917610856412,21.820856741681215,-0.6921194102777778,In Transit,4.0
SHP002119,Jaipur,Ahmedabad,fastship,2026-02-28,2026-02-28,2026-03-01 00:40:56.504678,2026-02-28 13:45:28.032806,94.2960605644441,0.5429773485279344,796.2211106722667,20.56863534212736,47.64174688760769,-10.924575520000001,Delivered,4.0
SHP001484,Pune,Bangalore,FastShip ,2026-06-13,2026-06-15,2026-06-13 18:34:54.276716,2026-06-13 14:06:05.586669,226.80438124064935,0.8459127665628919,523.7072447697661,15.484786276748284,23.082437600975222,-4.480191679722222,Delivered,3.0
SHP002599,Chennai,Chennai,ecotrans,2026-04-13,2026-04-13,2026-04-13 21:26:21.789170,2026-04-13 14:44:51.280815,204.63947069473235,0.5934082388059406,644.8205965452174,17.86615490037459,32.99529657446276,-6.691807876388889,Delivered,4.0
SHP004352,Ahmedabad,Hyderabad,FastShip,2026-02-04,2026-02-03,2026-02-04 18:21:45.105323,2026-02-04 19:31:21.000533,216.89511664745254,1.3552916104779604,656.9312680223887,15.302107713572218,37.894124726188466,1.1599708916666667,Delivered,2.0
SHP002081,Mumbai,Ahmedabad,GlobalLine,2026-03-22,2026-03-23,2026-03-22 15:36:48.710891,2026-03-22 16:23:04.078849,58.37376895762782,0.2016366419056181,743.7134497995056,13.011275669171976,40.87198485618485,0.7709355438888889,Delivered,5.0
SHP001469,Delhi,Pune,fastship,2026-04-12,2026-04-13,2026-04-12 09:37:24.679970,2026-04-12 09:26:22.136963,281.62226719927605,0.8055947959223079,544.5219378270178,8.019601844898762,28.661998467471868,-0.18403972416666667,Delivered,
SHP004651,Pune,Kolkata,globalline,2026-05-06,2026-05-08,2026-05-17 07:26:20.107126,2026-05-13 14:54:26.863395,1563.1012145090065,6.731086782282982,3000.0,226.19909887181512,161.39866207679253,-88.53145659194445,Delivered,5.0
SHP003476,Bangalore,Lucknow,ecotrans,2026-01-01,2026-01-01,2026-01-02 11:29:11.579337,2026-01-01 22:09:53.398314,312.41724767161827,1.6168090357082352,1565.4391844455565,29.57212484645289,70.8632020465144,-13.321716950833332,Cancelled,4.0
SHP003712,Hyderabad,Chennai,GlobalLine,2026-04-08,2026-04-10,2026-04-08 12:55:15.694028,2026-04-08 14:55:48.598963,418.80515633377314,2.0115724043228416,558.9168248848679,10.767521765746883,27.97365760036083,2.0091402597222223,Delivered,3.0
SHP003486,Chennai,Hyderabad,EcoTrans,2026-02-25,2026-02-25,2026-02-25 23:48:14.807383,2026-02-25 18:55:06.630656,144.49360376261265,0.9088561976122199,1110.4490801152303,19.83676096833357,61.21364469385118,-4.885604646388888,Cancelled,3.0
SHP003385,Hyderabad,Ahmedabad,globalline,2026-01-25,2026-01-24,2026-01-25 12:26:20.843767,,449.03562848945455,1.882347579270569,519.8216024587928,10.365936057208833,29.178271486171877,,In Transit,2.0
SHP001407,Chennai,Hyderabad,fastship,2026-02-08,2026-02-10,2026-02-11 15:36:24.509491,2026-02-11 16:40:22.791263,394.4428576325714,1.6016257734872132,3000.0,73.00567349337815,151.358739055904,1.0661893811111112,Cancelled,4.0
SHP004397,Jaipur,Hyderabad,globalline,2026-03-28,2026-03-27,2026-03-28 22:45:36.859729,2026-03-29 01:54:03.849340,248.99377006557145,0.8043588164750043,728.5655269237061,18.966865678123767,33.14896028531118,3.1408304475000004,In Transit,4.0
SHP001048,Lucknow,Hyderabad,GlobalLine,2026-04-16,2026-04-15,2026-04-16 08:13:44.436539,2026-04-16 04:55:21.339450,443.13387637088164,1.3748045919362033,402.7616701770123,6.8575084581207415,21.170303781270217,-3.306415858055556,Delivered,1.0
SHP001631,Chennai,Ahmedabad,EcoTrans,2026-01-06,2026-01-06,2026-01-08 00:42:00.861467,2026-01-07 16:05:22.686178,264.1024502405594,0.8192912793369179,1432.202242687821,40.58353274691521,71.88799024371967,-8.610604246944444,Delivered,5.0
SHP002389,Delhi,Hyderabad,fastship,2026-02-03,2026-02-03,2026-02-03 13:09:13.090805,2026-02-03 15:46:43.850035,866.2368765024916,5.560021888931001,697.8453475831938,10.961363612337788,42.5462382879483,2.6252108972222223,Delivered,4.0
SHP002719,Delhi,Kolkata,fastship,2026-04-03,2026-04-03,2026-04-03 14:27:43.054179,2026-04-03 17:15:16.732912,78.94663582785407,0.452486352180919,496.41712737141387,12.051632911769774,27.941354689030764,2.7926885369444445,Delivered,5.0
SHP003076,Chennai,Pune,EcoTrans,2026-06-21,2026-06-20,2026-06-21 10:00:46.408880,2026-06-21 09:23:40.401932,30.08477910258296,0.11839086619430415,449.1390643160655,8.344076129564742,20.493537518096847,-0.6183352633333334,Cancelled,3.0
SHP003039,Jaipur,Delhi,EcoTrans,2026-01-04,2026-01-04,2026-01-06 03:38:39.576006,2026-01-05 18:38:35.034328,763.7599793306999,3.4426436557870734,1498.2619836602469,43.03693889037311,70.54997966492348,-9.001261577222223,In Transit,4.0
SHP002816,Lucknow,Jaipur,FastShip ,2026-05-12,2026-05-13,2026-05-12 08:27:13.999217,2026-05-12 04:34:24.880715,398.3941941069701,1.2884366745446305,468.6084754164728,7.044907226143397,25.30873921527916,-3.880310695,In Transit,
SHP000531,Chennai,Mumbai,fastship,2026-02-03,2026-02-02,2026-02-03 22:21:07.434034,2026-02-03 23:27:15.441216,188.74609143091283,1.209749740735707,705.4532638878105,18.626720841254564,29.62668896311179,1.102224217222222,Delayed,5.0
SHP000291,Bangalore,Hyderabad,ecotrans,2026-01-04,2026-01-04,2026-01-04 18:32:41.495570,2026-01-04 12:57:19.360220,257.33357940694356,1.4276531755909672,651.0686635576789,15.454049900573706,29.395142452707585,-5.589482041666667,Delivered,2.0
SHP003407,Hyderabad,Lucknow,GlobalLine,2026-06-06,2026-06-08,2026-06-06 19:33:06.400345,2026-06-06 19:21:06.063615,539.7049721030604,3.126134128202296,794.9667487714801,16.293148227965816,41.05899269310763,-0.2000935361111111,Delivered,4.0
SHP002513,Ahmedabad,Bangalore,EcoTrans,2026-06-09,2026-06-10,2026-06-09 13:50:01.762416,2026-06-09 12:34:12.351384,621.7086224632365,2.039722017651708,698.3261792394269,11.528185744482647,31.24421047117707,-1.2637252866666666,Delivered,3.0
SHP000253,Delhi,Chennai,fastship,2026-05-04,2026-05-04,2026-05-04 14:24:00.678309,2026-05-04 16:06:29.920037,164.47009969845033,0.5357274498401399,599.5817711284756,12.000157015864989,18.92616121286067,1.7081227022222223,Delivered,
SHP003291,Jaipur,Bangalore,FastShip ,2026-04-11,2026-04-10,2026-04-11 12:27:49.788258,2026-04-11 10:09:36.496086,581.1618295311462,3.6686459312344875,590.8028635325804,10.386525059779578,24.404653191342607,-2.30369227,In Transit,1.0
SHP000351,Jaipur,Ahmedabad,ecotrans,2026-06-22,2026-06-22,2026-06-23 05:38:09.201657,2026-06-22 17:05:30.036088,100.84286054002087,0.4624177053568825,830.2985337337329,24.696574457685713,35.74698737577141,-12.544212658055555,In Transit,4.0
SHP001129,Mumbai,Mumbai,ecotrans,2026-01-16,2026-01-18,2026-01-16 13:02:15.993703,2026-01-16 13:07:58.981936,325.5476533051275,1.3997098670111,534.7803078624004,10.864813357107803,24.233097921897485,0.09527450916666666,Delivered,
SHP003155,Lucknow,Hyderabad,globalline,2026-05-14,2026-05-14,2026-05-15 15:35:08.115512,,435.7922626389037,1.48008298306989,1213.8445171269982,32.98798970191138,63.36377357873109,,Cancelled,3.0
SHP001618,Bangalore,Hyderabad,EcoTrans,2026-03-09,2026-03-08,2026-03-09 16:29:52.734636,2026-03-09 17:48:59.023477,113.76442662172656,0.3845956533723424,526.0441790924008,13.748318202831898,23.184440388034904,1.3184135669444443,Delayed,3.0
SHP003352,Ahmedabad,Kolkata,GlobalLine,2026-01-18,2026-01-18,2026-01-18 18:50:46.443201,2026-01-18 19:19:57.052403,606.3875679194454,3.4889747198129886,526.7641018724285,15.705195185414338,18.447682763463796,0.4862803338888889,Delivered,1.0
SHP000091,Chennai,Lucknow,fastship,2026-01-14,2026-01-14,2026-01-15 01:01:41.208705,2026-01-14 22:09:18.343110,152.13529974467764,0.635266947126446,940.051045801192,20.85676127439606,47.704235148636656,-2.873018220833333,Delivered,3.0
SHP003159,Hyderabad,Lucknow,EcoTrans ,2026-06-04,2026-06-04,2026-06-04 18:09:31.620055,2026-06-04 12:24:01.967454,423.1350239167559,1.6737241486489276,723.3514204582805,15.132319457274749,34.55056680468052,-5.758236833611112,Delivered,3.0
SHP003049,Mumbai,Ahmedabad,globalline,2026-02-19,2026-02-19,2026-02-20 10:51:32.710126,2026-02-20 11:19:32.069430,896.3850168096321,4.018512031950914,1031.7414647182009,29.049238455178582,51.2449414119955,0.46648869555555555,In Transit,
SHP001483,Delhi,Jaipur,globalline,2026-03-24,2026-03-24,2026-03-26 18:06:56.972024,2026-03-26 07:58:27.135433,117.35446088228584,0.5703941687322781,2499.588476560303,55.096521301882106,125.05236898142627,-10.141621275277778,Delayed,
SHP003083,Ahmedabad,Mumbai,ecotrans,2026-03-12,,2026-03-12 05:05:21.088648,2026-03-12 04:34:31.000475,224.81024454019004,0.9032643336874074,180.1756447765594,4.240992742512711,16.408327944270372,-0.5139133813888889,Delivered,3.0
SHP000027,Kolkata,Hyderabad,FastShip,2026-02-17,2026-02-19,2026-02-17 14:21:55.281001,2026-02-17 11:12:00.150532,248.9343164676108,0.8827557913431046,415.734994408664,11.971129861317545,24.065227346038252,-3.1653140191666664,In Transit,
SHP004404,Bangalore,Ahmedabad,EcoTrans ,2026-03-17,2026-03-17,2026-03-17 16:39:36.224602,2026-03-17 12:53:51.689837,87.84694962753935,0.48713396173091017,525.7528606664391,13.883385324625308,32.2950354903833,-3.762370768055556,In Transit,2.0
SHP004416,Hyderabad,Chennai,fastship,2026-04-02,2026-04-02,2026-04-05 02:16:55.805339,2026-04-03 18:45:42.251879,242.39333153988684,0.9012052256967029,2126.0218946590358,61.90180679145006,112.31654637336469,-31.520431516666665,In Transit,4.0
SHP004709,Bangalore,Delhi,EcoTrans,2026-03-30,2026-03-29,2026-03-30 18:30:31.151041,2026-03-30 13:38:28.163430,250.525866221385,0.929841847991234,726.6050924622208,15.423877555826635,37.627666216388846,-4.867496558611111,Cancelled,3.0
SHP002104,Lucknow,Chennai,fastship,2026-03-28,2026-03-29,2026-03-28 16:34:33.497940,2026-03-28 09:09:45.698242,495.383583813962,2.075711898040619,627.3117750362723,13.813309708327443,25.069068596898738,-7.4132776938888885,In Transit,3.0
SHP003998,Chennai,Mumbai,ecotrans,2026-02-18,2026-02-18,2026-02-18 21:58:22.027916,2026-02-18 17:39:50.673254,234.8414470865227,1.3158234359079684,767.1748645212209,18.310654610102585,42.49796552955721,-4.308709628333333,Delayed,4.0
SHP000811,Ahmedabad,Kolkata,FastShip ,2026-05-26,2026-05-26,2026-05-26 13:37:03.718998,2026-05-26 11:33:55.320268,206.01009682253977,0.656293925305908,794.6852808396411,11.348083101303136,34.36070114206078,-2.0523329805555557,Delivered,3.0
SHP003322,Ahmedabad,Delhi,FastShip,2026-03-23,2026-03-23,2026-03-24 10:30:01.568501,,885.394799372573,4.749627536186025,1289.7144886956737,28.75036307901366,64.44506351363907,,In Transit,3.0
SHP001963,Pune,Delhi,EcoTrans,2026-02-28,2026-02-28,2026-03-01 05:16:19.429336,2026-02-28 23:03:57.332392,151.82862093766417,0.7431936756557413,911.1894280415571,24.39338642047302,42.478072760001474,-6.20613804,Delivered,
SHP004879,Lucknow,Chennai,EcoTrans,2026-04-29,2026-05-01,2026-04-29 10:00:36.871347,2026-04-29 10:03:43.999890,202.00371167403972,0.7074185382085586,306.58150326762734,8.34186836736183,19.97528081899978,0.051980150833333336,Delivered,5.0
SHP003728,Ahmedabad,Hyderabad,fastship,2026-06-25,2026-06-26,2026-06-25 18:26:41.936605,2026-06-25 11:41:40.273437,368.4861402272045,1.1804324827054384,837.5987355224089,15.370818658483627,38.581468757886945,-6.750461991111111,Delivered,2.0
SHP001727,Kolkata,Pune,globalline,2026-01-05,2026-01-07,2026-01-05 20:23:56.956082,2026-01-05 16:13:44.882062,2052.4577926322845,10.03616248959341,928.4305839909755,16.999295389446868,46.85755837077646,-4.170020561111111,Delivered,
SHP001426,Ahmedabad,Hyderabad,GlobalLine,2026-04-20,2026-04-20,2026-04-20 11:54:54.225505,2026-04-20 07:56:38.660476,219.19707639490207,0.8074945079823993,497.0013553995446,9.929218866962334,30.851633448783545,-14.296314017968813,In Transit,5.0
SHP000255,Bangalore,Pune,FastShip ,2026-06-08,2026-06-08,2026-06-10 23:29:47.612450,2026-06-10 04:21:45.757399,413.1538437014709,1.5145673085473272,2426.936224696705,59.580465844906946,126.17061518975893,-19.13384862527778,Delivered,
SHP002371,Delhi,Mumbai,EcoTrans,2026-05-30,2026-06-01,2026-05-30 09:26:41.823936,2026-05-30 04:57:23.938591,207.44466237448358,0.922621869990856,419.49298679791974,7.8707925776671175,,-4.488301484722222,Delivered,2.0
SHP002814,Ahmedabad,Pune,FastShip,2026-06-12,,2026-06-13 04:54:34.087206,2026-06-13 00:16:59.600864,122.526121787009,0.5384243753309256,1061.257333061109,24.091223890211847,53.43962534036664,-4.626246206111111,Delivered,5.0
