shipment_id,origin_city,destination_city,carrier,scheduled_dispatch_date,actual_dispatch_date,scheduled_arrival_date,actual_arrival_date,weight_kg,volume_m3,distance_km,transit_time_hours,fuel_cost_usd,delay_hours,status,customer_rating
SHP004405,Pune,Chennai,Globalline,2026-01-28,2026-01-28,2026-01-29 03:15:01.905167,2026-01-28 19:35:13.418533,0.29522733432036946,0.04749586390890824,0.6194631588792727,0.14707014032710097,0.5890656930309254,-0.9535275172840976,In Transit,1.0
SHP003623,Hyderabad,Mumbai,Fastship,2026-01-28,2026-01-28,2026-02-02 08:42:32.165376,2026-02-02 11:49:24.365475,0.7971086854614837,0.47490684955469736,-0.4834745227596096,4.477144472522537,0.2533934493830837,1.350000480688524,In Transit,1.0
SHP004565,Jaipur,Pune,Fastship,2026-01-28,2026-01-28,2026-01-28 13:09:56.158488,2026-01-28 11:30:46.758085,-0.6329050632482253,-0.49285875341449514,-0.382687487398581,-0.4540509979918132,-0.41196847492369953,0.48496098417858013,Delivered,5.0
SHP000610,Pune,Pune,Ecotrans,2026-01-27,2026-01-28,2026-01-28 17:25:23.035600,2026-01-28 20:21:48.155252,-0.551336885838894,-0.5185747553121032,1.0886817072540826,0.751930181115517,1.2075449074011682,1.350000480688524,Delivered,4.0
SHP003365,Delhi,Lucknow,Fastship,2026-01-28,2026-01-28,2026-01-29 10:13:01.402106,2026-01-29 02:09:31.186423,1.039657228378018,0.4776412802103895,0.2860039244389112,0.44438980793094973,-0.006835303650878345,-1.0480389429214756,Cancelled,5.0
SHP004128,Pune,Delhi,Fastship,2026-01-29,2026-01-28,2026-01-29 10:09:06.377847,2026-01-29 09:37:24.545337,0.08801626584579415,-0.05732050764949451,-0.8329163296733244,-0.5826761128299719,-0.4112909886898896,0.7540287170216111,Delivered,1.0
SHP004675,Ahmedabad,Lucknow,Ecotrans,2026-01-29,2026-01-29,2026-01-29 04:56:18.617538,2026-01-29 05:12:15.727246,0.0483728109780111,-0.16312399551265747,-1.1841067775944247,-0.8051695811168099,-1.198118158889226,0.9440808968150252,Delivered,3.0
SHP002272,Chennai,Pune,Globalline,2026-01-29,2026-01-29,2026-01-29 19:42:15.081403,2026-01-29 13:14:59.158044,2.236854054192957,1.4093518815059376,-0.41707499558058037,-0.17499497250771953,-0.308775593371691,-0.664184790140351,In Transit,3.0
SHP001875,Lucknow,Ahmedabad,Fastship,2026-01-29,2026-01-29,2026-01-29 12:26:55.366105,2026-01-29 06:51:50.432334,-0.5840182393224815,-0.5527126719327151,-0.8258062257834147,-0.48464652131991237,-0.8375303923126064,-0.4560478811943013,Delivered,4.0
SHP004468,Kolkata,Hyderabad,Fastship,2026-01-30,2026-01-29,2026-01-30 11:38:19.708804,2026-01-30 07:13:12.392830,-0.29168542645369183,-0.13059529071108797,-0.3293324308253403,-0.5192118980338698,-0.4269204401957809,-0.17700537126293098,In Transit,5.0
SHP000142,Bangalore,Chennai,Ecotrans,2026-01-29,2026-01-29,2026-01-29 19:33:03.595733,2026-01-29 22:03:45.549121,-0.7930969603100283,-0.776842423998449,-0.336361006466065,-0.1815328841998579,-0.4232771039902487,1.350000480688524,Delivered,4.0
SHP001732,Jaipur,Jaipur,Globalline,2026-01-29,2026-01-29,2026-01-30 19:46:59.762358,2026-01-30 02:12:09.758766,-0.5899775853203759,-0.5956645857073225,1.4970704000427115,0.8526596328116721,1.2539269703669118,-2.3754234253671918,Delivered,3.0
SHP000627,Kolkata,Bangalore,Fastship,2026-01-29,2026-01-29,2026-01-31 06:41:50.492898,2026-01-31 05:41:08.867074,0.7132415184628709,1.05135579557712,3.417316638269698,1.3184547391748078,3.8065318659891787,0.6383735248201338,In Transit,3.0
SHP002627,Chennai,Jaipur,Globalline,2026-01-28,2026-01-29,2026-01-29 19:20:17.192500,2026-01-29 12:25:37.756147,-0.03147744285349952,0.008479418177534897,0.7406286446644273,0.8336610245588302,0.5990452597438372,-0.7734396135019124,Delivered,3.4301601423487544
SHP004993,Delhi,Kolkata,Fastship,2026-01-30,2026-01-29,2026-02-01 05:37:10.397167,2026-01-31 19:43:54.610383,-0.5699612209188613,-0.46868603418910915,2.0218732637560892,1.2724558590569497,1.6658129942093316,-1.4858239863020077,In Transit,3.0
SHP003734,Mumbai,Pune,Fastship,2026-01-29,2026-01-29,2026-01-29 06:03:22.967895,2026-01-29 05:14:37.045571,-0.26545081796092945,-0.16137360322905397,-0.979105264635437,-0.7574605495741322,-1.2893486583430982,0.6859509152984662,Delivered,1.0
SHP002678,Ahmedabad,Chennai,Ecotrans,2026-01-30,2026-01-29,2026-01-30 04:59:51.697459,2026-01-30 03:37:26.025698,-0.21974416844495398,0.01257664126464349,-1.1546768616795864,-0.8026434997026355,-1.2826153073897097,0.5516852485348678,Delivered,5.0
SHP003136,Ahmedabad,Hyderabad,Ecotrans,2026-01-29,2026-01-29,2026-01-29 20:11:43.693848,2026-01-29 14:02:10.802805,-0.5191832161899175,-0.5913214314754996,-0.12690821284096865,-0.15402791462071733,-0.14044063984335386,-0.5935182311680698,Delivered,2.0
SHP003252,Kolkata,Ahmedabad,Globalline,2026-01-29,2026-01-29,2026-01-29 12:57:37.126480,2026-01-29 14:12:13.736995,0.24429593007718958,-0.14374251150897824,-0.20097772158065855,-0.46281228820825504,-0.29304147010644316,1.178044632053773,Delivered,4.0
SHP000360,Jaipur,Lucknow,Globalline,2026-01-29,2026-01-29,2026-01-30 16:23:03.100197,2026-01-31 03:56:01.372273,-0.4263352214064554,-0.5366202874730489,1.331238882191436,0.7075929141583838,1.3125959250692159,1.350000480688524,Delayed,4.0
SHP002326,Kolkata,Jaipur,Ecotrans,2026-01-29,2026-01-29,2026-01-30 04:19:19.764305,2026-01-30 01:36:10.805613,-0.3374025921517404,-0.39542036806500624,0.3835415027471654,0.19280540365690946,0.2193488920569447,0.2297209804898027,In Transit,3.0
SHP003647,Bangalore,Lucknow,Ecotrans,2026-01-29,2026-01-29,2026-01-29 20:13:03.254477,2026-01-29 12:45:52.262702,-0.7527747285319318,-0.6046155808298679,-0.02163492458851724,-0.15308471627829895,-0.087566199444144,-0.9031719878057977,Delivered,3.4301601423487544
SHP001410,Ahmedabad,Mumbai,Ecotrans,2026-01-29,2026-01-29,2026-01-29 12:31:09.371783,2026-01-29 13:23:47.081060,-0.6300779104779272,-0.614173264441362,-0.7388262823209973,-0.481635261406554,-0.42705226482664604,1.0903688288717541,In Transit,3.0
SHP003391,Jaipur,Bangalore,Ecotrans,2026-01-29,2026-01-29,2026-02-01 11:31:21.780434,2026-01-31 04:36:43.665441,-0.6256099011983051,-0.4857534604949329,4.186653357240854,2.5486725857550314,4.5641529295681185,-2.3754234253671918,In Transit,4.0
SHP001316,Hyderabad,Delhi,Ecotrans,2026-01-29,2026-01-29,2026-01-29 19:33:37.993503,2026-01-29 18:48:38.270106,-0.33342192989168784,-0.07753969650478787,-0.3716801158159057,-0.18112509557116663,-0.3695818619568843,0.7009878051217782,In Transit,3.0
SHP003945,Lucknow,Jaipur,Ecotrans,2026-01-29,2026-01-29,2026-01-29 10:51:52.607130,2026-01-29 07:00:26.943516,-0.7201648964045313,-0.5928751715147045,-0.7323728484404636,-0.5522532363613069,-0.43860121232029775,-0.042613205033252784,Delivered,3.0
SHP002648,Jaipur,Ahmedabad,Fastship,2026-01-29,2026-01-29,2026-01-30 04:21:14.466047,2026-01-29 18:53:57.710901,0.6332963302644841,0.4316363139276706,0.16824933172318202,0.1941652030144089,0.1404280141380121,-1.3821851791574291,Delivered,5.0
SHP000571,Bangalore,Mumbai,Fastship,2026-01-29,2026-01-29,2026-01-29 08:21:21.340633,2026-01-29 09:02:42.741535,-0.8197996765627206,-0.7860450105678328,-1.1373384868272491,-0.6593197042173966,-1.0781214451351289,1.0454102843890998,Cancelled,5.0
SHP003128,Ahmedabad,Bangalore,Ecotrans,2026-01-30,2026-01-30,2026-01-30 16:19:24.136233,2026-01-30 06:24:36.427159,-0.041892228790821336,-0.2490927239344821,-0.3926539772609756,-0.31928261038068745,-0.6850767663924979,-1.4919346490065948,In Transit,4.0
SHP004418,Pune,Delhi,Globalline,2026-01-31,2026-01-30,2026-02-01 02:37:04.277532,2026-01-31 22:21:29.986407,0.404426044843412,0.22092958234289065,0.08907421548944444,0.1200686620663169,0.1113845443028271,-0.13891274352719896,In Transit,3.0
SHP001655,Hyderabad,Hyderabad,Ecotrans,2026-01-30,2026-01-30,2026-01-30 06:15:56.778212,2026-01-30 04:44:34.966098,0.3524238657526294,0.55111395540477,-0.8988242090363684,-0.7485240612038889,-0.9081192732449848,0.5160445692230131,Delivered,5.0
SHP003673,Jaipur,Lucknow,Globalline,2026-01-30,2026-01-30,2026-01-30 13:01:18.807169,2026-01-30 11:25:34.378014,-0.8299982012586512,-0.7963419312604105,-0.8891461044807342,-0.4601842439083563,-0.27997882478300173,0.4985867343711209,Cancelled,5.0
SHP002713,Lucknow,Mumbai,Ecotrans,2026-01-30,2026-01-30,2026-01-30 19:05:13.393431,2026-01-30 18:19:26.241227,-0.8791109735970253,-0.8045392876650519,-0.199053783722066,-0.20133328108680004,-0.31955724080469616,0.6978349088867306,Cancelled,4.0
SHP004473,Jaipur,Mumbai,Fastship,2026-01-30,2026-01-30,2026-01-30 05:41:02.113565,2026-01-30 04:33:29.873041,-0.29984355636992527,-0.4396114165858319,-1.204589842231352,-0.7733564969648205,-0.7994027070222988,0.6110773387346342,Delivered,3.0
SHP004009,Ahmedabad,Mumbai,Globalline,2026-01-30,2026-01-30,2026-01-30 12:03:03.707543,2026-01-30 11:15:19.609258,3.146743269210077,4.0125515724524945,-0.9436469661247657,-0.5016189609512267,-1.0104135290473097,0.6900607547004681,Delayed,4.0
SHP004844,Kolkata,Pune,Ecotrans,2026-01-31,2026-01-30,2026-01-31 03:21:08.638948,2026-01-31 03:50:33.115297,0.08637849898842731,-0.22594654780971193,-1.2077069179228292,-0.8728618853372717,-0.8501600391302232,1.350000480688524,Cancelled,5.0
SHP004076,Pune,Mumbai,Ecotrans,2026-01-29,2026-01-30,2026-01-30 03:22:52.407598,2026-01-30 05:04:34.351806,0.8698097513175475,1.3041030171276269,0.5373297579977379,0.15264798850931302,0.862799863117795,1.2860909609727333,In Transit,4.0
SHP001835,Pune,Delhi,Ecotrans,2026-01-30,2026-01-30,2026-01-30 10:02:35.095526,2026-01-30 07:30:37.218837,0.9150804668178767,0.3438581760172675,-0.9006816080234767,-0.587314799565345,-0.6615140982738832,0.2743320945890245,Delivered,3.4301601423487544
SHP001354,Mumbai,Mumbai,Fastship,2026-01-31,2026-01-30,2026-01-31 10:17:43.519361,2026-01-31 07:43:16.027155,-0.4915293365427702,-0.4549915738336032,-0.9122194615119799,-0.5765453541712707,-1.5232216250460902,0.26438619398363894,Delivered,4.0
SHP004157,Kolkata,Delhi,Ecotrans,2026-01-31,2026-01-30,2026-02-01 09:41:35.859200,2026-02-01 05:27:47.734396,2.7952302209976887,1.4734603091215939,1.8313358489727436,0.42203652902162825,1.6740251390322074,-0.13185518895346138,Delivered,4.0
SHP004417,Delhi,Delhi,Fastship,2026-01-30,2026-01-30,2026-01-30 05:57:15.740976,2026-01-30 03:17:51.490055,1.2269420535593265,1.6302371696993456,-1.0129932275518647,-0.7618140573791001,-0.5199914186341187,0.2446587436338738,In Transit,3.4301601423487544
SHP000940,Delhi,Kolkata,Ecotrans,2026-01-30,2026-01-30,2026-01-30 01:24:49.426988,2026-01-30 01:51:56.494365,-0.8455741844182404,-0.7886283857252715,-0.19971748678072937,-0.9556010640798313,-0.34181308129505483,0.9886172692401516,In Transit,2.0
SHP002907,Lucknow,Hyderabad,Globalline,2026-01-30,2026-01-30,2026-01-30 01:31:40.368929,2026-01-30 01:15:18.993515,-0.5406384159641454,-0.5202927404165787,-0.55373320223147,-0.9507293108095619,-0.8832140124026571,0.815217388971579,Delayed,4.0
SHP000837,Lucknow,Pune,Ecotrans,2026-01-31,2026-01-30,2026-02-01 17:22:35.403954,2026-02-01 05:10:24.424069,0.09967487465312999,0.14499524058381869,1.0300323533867994,0.7499428930352346,0.9253241848070356,-2.039917597523106,Delivered,1.0
SHP001466,Jaipur,Bangalore,Ecotrans,2026-01-31,2026-01-30,2026-01-31 18:42:17.736318,2026-01-31 18:08:23.754774,-0.5025757895565062,-0.46612644759880706,-0.33886861259395307,-0.21764181855375803,-0.13544490749343394,0.7452439252859937,Delivered,4.0
SHP004126,Pune,Jaipur,Globalline,2026-01-30,2026-01-30,2026-01-30 16:05:08.780305,2026-01-30 12:27:33.675402,-0.7102621189759551,-0.7093314346781642,-0.6032384571092663,-0.3294229310206836,-0.7588106847854048,0.012599346125749896,In Transit,3.4301601423487544
SHP003081,Hyderabad,Lucknow,Fastship,2026-01-30,2026-01-30,2026-01-30 21:46:59.143653,2026-01-30 15:57:23.664313,-0.5261003420013822,-0.2561244638776701,-0.247014440743539,-0.08627074865152622,-0.4731792934696889,-0.5139186146272035,In Transit,4.0
SHP004441,Pune,Lucknow,Globalline,2026-01-29,2026-01-30,2026-01-30 10:08:26.778443,2026-01-30 03:26:52.698782,0.06108961739348045,0.5153655887755132,1.7796519795899663,0.4411341199779402,1.5884592074508526,-0.721231929733347,Delivered,5.0
SHP000495,Ahmedabad,Bangalore,Ecotrans,2026-01-31,2026-01-31,2026-02-01 07:53:25.160886,2026-02-01 02:13:25.368995,-0.5769439007384919,-0.5994968949389877,0.5879989067812236,0.3450887230156081,0.3767664413603255,-0.47564898683504075,Cancelled,3.0
SHP002033,Hyderabad,Mumbai,Globalline,2026-02-01,2026-01-31,2026-02-02 22:56:46.279261,2026-02-02 12:29:18.865228,-0.5314117956659776,-0.4102028362245233,3.021811252069407,0.9876478037911476,2.8919645946265056,-1.6222087751729015,Delayed,4.0
SHP004745,Kolkata,Hyderabad,Fastship,2026-02-01,2026-01-31,2026-02-01 20:36:02.347863,2026-02-01 15:51:12.223791,-0.10299288095000692,-0.300213750584446,-0.1452894400393404,-0.1367354414916875,-0.3146139480460362,-0.25563419275043175,Delivered,3.0
SHP003281,Delhi,Kolkata,Ecotrans,2026-01-31,2026-01-31,2026-02-01 09:31:51.323611,2026-02-01 09:34:48.675807,-0.5646691608761846,-0.5992549746354856,1.1767284643553497,0.4151068076085728,1.3207303507727344,0.8922454263627542,Delivered,4.0
SHP003955,Hyderabad,Ahmedabad,Fastship,2026-01-31,2026-01-31,2026-01-31 10:53:57.937683,2026-01-31 07:49:04.496747,0.4323133510435131,0.5520927514774614,-0.9874866549617857,-0.5507674315057672,-0.9831585740179639,0.1430037000868993,Delivered,3.4301601423487544
SHP004572,Jaipur,Ahmedabad,Fastship,2026-02-01,2026-01-31,2026-02-03 09:12:07.121258,2026-02-02 05:44:13.314409,-0.1983175855880718,-0.33248982704375074,1.6944583522646417,1.4253476706159143,1.9247564594038433,-2.3754234253671918,In Transit,2.0
SHP001842,Delhi,Mumbai,Fastship,2026-01-31,2026-01-31,2026-01-31 05:19:48.848912,2026-01-31 03:35:04.355120,3.3675865139405095,2.1114387446953398,-1.1842682129890423,-0.7884511627048977,-0.9758695161600858,0.4626851827955203,In Transit,1.0
SHP003398,Delhi,Mumbai,Ecotrans,2026-01-31,2026-01-31,2026-01-31 07:25:19.250723,2026-01-31 06:57:29.028090,-0.049408921117159915,-0.09322735026053112,-1.0221302533516963,-0.6991775792377402,-1.0551628194283804,0.7694253073088844,Delivered,3.0
SHP001532,Hyderabad,Lucknow,Globalline,2026-01-31,2026-01-31,2026-01-31 18:46:59.846762,2026-01-31 13:50:44.519305,-0.9081956366423858,-0.8448480472420636,0.11585743879378557,-0.21429737414206232,0.37200651673897517,-0.3011840454551066,Delivered,2.0
SHP003765,Jaipur,Lucknow,Globalline,2026-02-01,2026-01-31,2026-02-01 12:36:18.805935,2026-02-01 09:30:40.775432,-0.3534906391250563,-0.3489232944572233,-0.8830884626849955,-0.47796689199639064,-0.7266090185110989,0.14003954629916643,Delivered,3.0
SHP003941,Jaipur,Bangalore,Globalline,2026-01-31,2026-01-31,2026-01-31 14:43:52.016131,2026-01-31 12:54:37.873784,-0.594796794387042,-0.5485102196822782,-0.572545400570832,-0.38723740419486485,-0.28403837960057676,0.4447599182227565,Delivered,3.0
SHP000935,Ahmedabad,Kolkata,Globalline,2026-01-31,2026-01-31,2026-01-31 23:25:20.618909,2026-01-31 18:12:10.366452,-0.20648144196233023,-0.36181960590838497,-0.23231592352881358,-0.01630823442787902,-0.14719202470204162,-0.36865260335823474,Delayed,2.0
SHP001972,Hyderabad,Chennai,Fastship,2026-02-01,2026-02-01,2026-02-01 08:02:31.390667,2026-02-01 07:09:40.002282,0.1371651074512406,-0.05722351234736911,-0.9075479401000545,-0.6727153615985669,-1.0041761754382341,0.6696332158134487,Delivered,3.0
SHP004246,Jaipur,Ahmedabad,Fastship,2026-02-02,2026-02-01,2026-02-02 15:21:07.082129,2026-02-02 11:23:03.296629,-0.6125963068998564,-0.5550435252561914,-0.46719053753550654,-0.3607404979359199,-0.7307974859111082,-0.06907891384729711,Delivered,3.4301601423487544
SHP002210,Chennai,Delhi,Fastship,2026-02-01,2026-02-01,2026-02-01 14:33:14.140849,2026-02-01 14:41:17.659810,-0.3600075084820806,-0.39775089820989473,-0.1722493966925582,-0.3947994724156857,-0.20937516512512508,0.9125982899855991,In Transit,4.0
SHP002966,Pune,Lucknow,Globalline,2026-02-02,2026-02-01,2026-02-05 13:38:01.715212,2026-02-04 22:13:56.106939,0.020858274625648866,0.20819483211171838,3.898738720185808,2.6387704887414087,4.2181946261524566,-2.3754234253671918,Delivered,4.0
SHP004345,Jaipur,Pune,Globalline,2026-02-01,2026-02-01,2026-02-02 04:08:44.132827,2026-02-01 23:09:19.726080,0.22332252896278135,-0.16322308021101467,0.9125663407742474,0.18526993592449986,1.235798966080682,-0.31375335552791744,Delivered,3.0
SHP001505,Bangalore,Hyderabad,Ecotrans,2026-02-01,2026-02-01,2026-02-01 10:11:56.931998,2026-02-01 07:39:41.035535,1.248367702692838,0.8949835210737562,-0.8099926945291059,-0.5806541781963392,-1.101818908533884,0.2731342049267143,Cancelled,4.0
SHP002540,Lucknow,Hyderabad,Ecotrans,2026-02-01,2026-02-01,2026-02-01 12:00:02.944133,2026-02-01 07:50:17.719746,0.09222359965230542,-0.003718427887520925,-0.7032883941536184,-0.5037619272613142,-0.6245376888599098,-0.11570804423926231,Cancelled,3.0
SHP003448,Ahmedabad,Chennai,Globalline,2026-02-01,2026-02-01,2026-02-01 13:36:00.814541,2026-02-01 15:05:18.871593,-0.15651045143735967,-0.13876326375558612,-0.18319021198481844,-0.4355018612706288,-0.19566224448104316,1.2366400225704086,Delayed,4.0
SHP004641,Delhi,Ahmedabad,Ecotrans,2026-02-01,2026-02-01,2026-02-02 03:53:46.449872,2026-02-02 05:27:40.083104,-0.8187900439730996,-0.781822886681905,0.9426690755995787,0.1746278246230996,1.0990319531172903,1.2549593342998988,Delivered,3.0
SHP001995,Hyderabad,Jaipur,Ecotrans,2026-02-01,2026-02-01,2026-02-03 00:16:26.010375,2026-02-02 13:35:48.210871,0.013371726449463706,-0.2007514010465556,1.1554596172265463,1.0443119414093733,-0.27997882478300173,-1.6747507540540554,In Transit,3.0
SHP002943,Hyderabad,Mumbai,Fastship,2026-02-02,2026-02-01,2026-02-02 11:33:40.495791,2026-02-02 11:29:09.211146,-0.3280665778429098,-0.3673166249774035,-0.6835264434271117,-0.5225219931412061,-0.4804119463354512,0.8624216653119523,Delivered,3.0
SHP002310,Chennai,Lucknow,Fastship,2026-02-02,2026-02-01,2026-02-02 09:50:38.650095,2026-02-02 05:31:31.694588,0.2619508360533946,0.5891462023734929,-0.9365518698421367,-0.595808323894273,-1.1287774169734017,-0.15304990555483636,Delayed,4.0
SHP003517,Delhi,Chennai,Fastship,2026-02-01,2026-02-01,2026-02-03 06:40:35.417866,2026-02-02 15:42:48.749357,-0.6333972702735199,-0.5880123906663703,1.9685319169378133,1.3175647179883883,2.234989306112183,-2.3754234253671918,Delayed,4.0
SHP001828,Ahmedabad,Lucknow,Fastship,2026-02-02,2026-02-01,2026-02-02 17:19:49.114040,2026-02-02 06:34:42.344721,-0.7122042898632553,-0.691604093710656,0.11041329393942674,-0.27630817596142765,-0.27997882478300173,-1.6926308984366658,Delivered,4.0
SHP003520,Mumbai,Ahmedabad,Globalline,2026-02-01,2026-02-01,2026-02-01 22:24:05.143273,2026-02-01 19:31:26.952407,1.340908625329972,1.575685528655567,0.03405634250906758,-0.05988132510541835,0.2477199144505951,0.19188047612559586,Cancelled,4.0
SHP000950,Hyderabad,Delhi,Globalline,2026-02-02,2026-02-01,2026-02-02 16:20:31.714841,2026-02-02 12:14:15.064224,-0.2713953795731959,-0.38758711967764353,-0.06542413812180145,-0.3184814599717518,-0.5044867613245915,-0.10184281136164192,Cancelled,4.0
SHP004905,Bangalore,Hyderabad,Ecotrans,2026-02-01,2026-02-01,2026-02-01 20:55:14.890924,2026-02-01 18:32:13.357930,0.20123153151928042,-0.08061371637821318,-0.28987763009720796,-0.12307194095094524,-0.453425638549751,0.3099862913445339,Delivered,5.0
SHP002146,Kolkata,Ahmedabad,Fastship,2026-02-01,2026-02-01,2026-02-01 06:40:04.333289,2026-02-01 05:31:12.044527,-0.5053117140670857,-0.2620024678597567,-1.157646718296266,-0.7313631669712327,-1.1037278882247774,0.6057560202327288,In Transit,2.0
SHP000077,Bangalore,Chennai,Fastship,2026-02-02,2026-02-02,2026-02-02 21:35:42.481341,2026-02-02 16:52:09.527819,-0.7996888284245512,-0.6754368849226396,-0.2731305253745617,-0.09429264056609023,-0.26108668103232074,-0.25050417258037877,In Transit,4.0
SHP003413,Chennai,Pune,Fastship,2026-02-02,2026-02-02,2026-02-02 14:54:29.448126,2026-02-02 11:20:47.533973,0.0258265102501302,-0.038420806004770956,-0.11263801014950554,-0.3796805911858448,-0.12700517498012073,0.028101027155233733,In Transit,3.0
SHP002460,Chennai,Ahmedabad,Globalline,2026-02-02,2026-02-02,2026-02-02 18:01:53.688235,2026-02-02 19:38:28.651963,-0.2951586075926587,-0.3608766040447624,-0.2842649298366919,-0.24637912426021777,-0.27997882478300173,1.2656840045079598,In Transit,5.0
SHP001776,Pune,Chennai,Ecotrans,2026-02-02,2026-02-02,2026-02-03 03:34:13.307028,2026-02-03 04:20:42.000137,0.8836828321042406,0.9235358976570734,0.7782623770757535,0.16072011182728516,0.6021759573550021,1.0658379633418888,Delivered,3.0
SHP000506,Hyderabad,Chennai,Ecotrans,2026-02-02,2026-02-02,2026-02-02 11:13:17.854475,2026-02-02 06:10:03.918095,-0.5079538796624694,-0.5768326482754969,-0.5110019337785153,-0.5370165147238978,-0.7401461761692367,-0.32901165868780036,Cancelled,3.0
SHP000470,Jaipur,Bangalore,Ecotrans,2026-02-02,2026-02-02,2026-02-02 09:51:08.870963,2026-02-02 06:24:36.032751,0.3869536531004709,1.0421890477903377,-0.9333580162124144,-0.5954500528153324,-0.8437986991408168,0.056624450038892764,Delivered,5.0
SHP003912,Hyderabad,Kolkata,Fastship,2026-02-03,2026-02-02,2026-02-03 17:53:07.927160,2026-02-03 14:58:52.453312,-0.5612036574144429,-0.6380852836906249,-0.5713202044609614,-0.25261206857881036,-0.4616414424419876,0.18541345392784148,Delayed,4.0
SHP001474,Ahmedabad,Kolkata,Globalline,2026-02-02,2026-02-02,2026-02-03 09:25:27.025783,2026-02-02 22:57:05.272607,0.06891897344259452,-0.17023902899413612,1.8869874805442877,0.41055092267055043,1.7964306793393725,-1.6258210456519044,In Transit,3.0
SHP000968,Jaipur,Lucknow,Ecotrans,2026-02-02,2026-02-02,2026-02-03 09:05:36.988199,2026-02-03 04:44:16.635302,-0.8013195058406667,-0.755744859752245,0.8642489357870686,0.3964429212218864,0.7123426494801851,-0.16191768350034105,Delivered,5.0
SHP001839,Kolkata,Mumbai,Ecotrans,2026-02-02,2026-02-02,2026-02-02 10:35:03.478300,2026-02-02 08:21:04.734356,1.2690247305445492,0.6429887104872758,-0.8150829576986305,-0.5642165484199705,-0.38858551071432007,0.3460689520821341,In Transit,1.0
SHP004169,Bangalore,Lucknow,Fastship,2026-02-02,2026-02-02,2026-02-04 20:44:46.492801,2026-02-04 10:37:22.125924,1.1863279153559747,2.101274289511977,3.1989779791228554,1.9180377179216168,2.9817762695407537,-1.542234534017368,Delivered,5.0
SHP003529,Lucknow,Mumbai,Globalline,2026-02-02,2026-02-02,2026-02-05 20:43:21.818369,2026-02-04 13:54:38.067214,-0.44700904266212665,-0.38919023776971956,-0.7858843697501041,2.9413135822641174,-0.808123967434882,-2.3754234253671918,Delivered,1.0
SHP001367,Hyderabad,Delhi,Ecotrans,2026-02-03,2026-02-02,2026-02-03 07:32:09.145898,2026-02-03 06:20:40.837689,1.2962489157901906,1.8936005628604258,-0.9764581489097012,-0.6943182354701868,-1.0302056140649096,0.5953844094300256,In Transit,1.0
SHP003904,Pune,Lucknow,Ecotrans,2026-02-02,2026-02-02,2026-02-02 18:33:51.813029,2026-02-02 11:46:38.196151,-0.22351534785815966,-0.31204179056967263,0.2540067738048004,-0.2236395841645481,0.36354655137209957,-0.7438031407937028,Delayed,5.0
SHP001698,Ahmedabad,Bangalore,Fastship,2026-02-02,2026-02-02,2026-02-03 11:56:07.717226,2026-02-03 03:44:33.403846,-0.705129421200902,-0.5812366292805159,2.193489334623412,0.5177291240958942,2.09519893298814,-1.0802200139373785,Delivered,4.0
SHP004147,Bangalore,Lucknow,Ecotrans,2026-02-02,2026-02-02,2026-02-02 22:56:01.161186,2026-02-03 01:26:14.668924,-0.6030963766448129,-0.6407748636020135,0.39964533451854195,-0.03716676227989298,0.34574280760833764,1.350000480688524,Delayed,3.0
SHP003118,Bangalore,Bangalore,Ecotrans,2026-02-02,2026-02-02,2026-02-03 19:56:56.642948,2026-02-03 08:01:38.488375,0.49422065586308533,0.9776385662590925,1.6482474122215924,0.8597357053035042,-0.27997882478300173,-1.9725886193144444,Delayed,5.0
SHP003411,Kolkata,Lucknow,Fastship,2026-02-03,2026-02-02,2026-02-03 08:36:46.142807,2026-02-03 07:11:49.951075,-0.25300198148204767,0.06705843846062946,-0.7509284506403983,-0.6483560921568703,-0.6151610135637653,0.5416792230857059,Delivered,5.0
SHP000531,Chennai,Mumbai,Fastship,2026-02-03,2026-02-02,2026-02-03 22:21:07.434034,2026-02-03 23:27:15.441216,-0.5932794776627525,-0.36018669406228343,-0.23212001022649378,-0.0619880839442881,-0.4664385593889957,1.144234514634028,Delayed,5.0
SHP000732,Lucknow,Jaipur,Ecotrans,2026-02-02,2026-02-02,2026-02-02 13:06:49.277695,2026-02-02 13:30:06.237397,-0.3996648057419166,-0.28205227659231336,-0.14758225667005004,-0.45626648642381873,-0.24409048003626055,0.9733205399304077,Delivered,3.0
SHP000564,Kolkata,Ahmedabad,Ecotrans,2026-02-02,2026-02-02,2026-02-02 19:35:39.318410,2026-02-02 18:13:19.888288,-0.24620408770016972,-0.34361458303214526,-0.4055216739190477,-0.17968677800351934,-0.460150897055342,0.5521001702111316,Cancelled,5.0
SHP004130,Ahmedabad,Lucknow,Ecotrans,2026-02-03,2026-02-03,2026-02-03 15:56:40.644125,2026-02-03 13:07:23.397229,-0.5608586222642268,-0.4373381418774554,0.036589522994684674,-0.33544693064040043,-0.18209066198058207,0.2052385073842894,Delivered,4.0
SHP002558,Lucknow,Chennai,Fastship,2026-02-01,2026-02-03,2026-02-03 18:02:00.866085,2026-02-03 04:27:14.378094,-0.6452735907944764,-0.6914854178954871,2.1912058653329827,1.8022653443248577,1.9280499080682443,-2.369341925024234,Delivered,4.0
