shipment_id,date,origin_city,destination_city,carrier,product_category,shipment_volume_kg,distance_km,transport_cost_usd,delivery_time_hours,scheduled_delivery_hours,delay_hours,on_time_delivery,customer_satisfaction,warehouse_id
SHP000572,2026-04-26,Kolkata,Delhi,FastShip,FMCG,657.7909191937526,1683.9236199028273,591.3434797554701,28.404309130072132,43.22797987470854,-14.823670744636406,1,4.645279498786227,W003
SHP000573,2026-05-30,Delhi,Bangalore,FastShip,FMCG,278.51053198334563,885.027782694667,260.93288762956144,18.465717008325353,22.965549599023433,-4.49983259069808,1,4.917235924323336,W008
SHP000574,2026-04-30,Hyderabad,Chennai,FastShip,Textiles,139.73520751056319,445.37984771298767,117.90825300945309,11.728764942879767,12.009138882461341,-0.2803739395815743,1,4.735333943775815,W006
SHP000575,2026-02-23,Ahmedabad,Bangalore,PrimeLogistics,Automotive,378.26804464201405,1054.6118456161153,314.7819524823371,31.616901491330605,29.264116213781904,2.3527852775487013,0,4.941495403844468,W002
SHP000576,2026-01-24,Bangalore,Ahmedabad,EcoTrans,Textiles,172.68623216088778,1875.1778169182314,217.6358291989068,33.04314995745248,48.403001411434005,-15.359851453981527,1,5.0,W001
SHP000577,2026-02-25,Hyderabad,Delhi,FastShip,FMCG,373.8977524432512,1387.1323353337596,352.3880477690192,51.538538569042295,36.60500576808199,14.933532800960307,0,3.357348351099156,W006
SHP000578,2026-04-12,Mumbai,Pune,EcoTrans,Automotive,1322.8601084939141,1682.5664595910332,682.083234349932,23.146792535810484,45.54370128017381,-22.39690874436333,1,4.441406769146499,W003
SHP000579,2026-01-08,Pune,Ahmedabad,PrimeLogistics,Textiles,178.84484917243077,1704.003418043672,247.52337523624672,46.05686198858851,42.74419754480891,3.312664443779596,0,5.0,W009
SHP000580,2026-03-05,Delhi,Kolkata,FastShip,FMCG,114.87304332229648,717.9012729248014,125.14071102899865,16.56480353513264,16.965436874408535,-0.4006333392758954,1,5.0,W002
SHP000581,2026-01-04,Mumbai,Ahmedabad,GlobalLine,FMCG,197.20727177988022,1375.0769984633546,221.3529355471946,50.237897339141796,38.06287037756086,12.175026961580933,0,4.45583216571934,W004
SHP000582,2026-04-13,Hyderabad,Pune,FastShip,Textiles,154.820877669564,605.2640562010257,165.8057032781518,18.939028388989065,13.409393707671272,5.529634681317793,0,4.982341811857814,W010
SHP000583,2026-03-08,Delhi,Mumbai,FastShip,FMCG,213.7535276079296,1883.2065885989477,289.3345284292351,52.846404799990424,48.46718482149897,4.379219978491456,0,4.2045670681357326,W008
SHP000584,2026-02-02,Delhi,Ahmedabad,EcoTrans,Electronics,60.048324697730074,1138.2712292834362,101.21844153652346,24.170411939166986,26.13624819495283,-1.9658362557858453,1,4.395261532290597,W001
SHP000585,2026-04-29,Mumbai,Bangalore,PrimeLogistics,Pharmaceuticals,42.700207529951385,259.8425582928274,45.36030557208271,6.242039768140163,5.8728246648537565,0.3692151032864066,1,4.396743963732911,W008
SHP000586,2026-01-08,Pune,Hyderabad,PrimeLogistics,FMCG,407.156875459097,544.2443828768219,245.93570320171267,16.505040391105226,14.699868383477346,1.8051720076278794,1,4.640468109363719,W006
SHP000587,2026-02-24,Bangalore,Chennai,EcoTrans,Pharmaceuticals,34.565407835034165,196.18269731124084,25.448485878218438,5.914629209308425,4.991613537928362,0.923015671380063,1,4.72831546481442,W003
SHP000588,2026-01-09,Chennai,Pune,EcoTrans,Pharmaceuticals,35.37492224502071,1208.1795453938578,87.69119588867396,31.567379430633608,32.287670165380824,-0.7202907347472163,1,4.981214677510259,W007
SHP000589,2026-05-21,Ahmedabad,Mumbai,FastShip,Automotive,325.0215088258683,1950.220785378584,385.6129478946422,63.36422120202447,46.12552030918256,17.238700892841905,0,2.766376809523716,W007
SHP000590,2026-02-05,Pune,Delhi,GlobalLine,Textiles,313.1415839951753,1818.0622536743738,294.4485841258623,44.85606725799263,45.9955412516298,-1.139473993637175,1,4.698589672108019,W001
SHP000591,2026-04-08,Hyderabad,Chennai,PrimeLogistics,Automotive,1477.8097012617886,526.2052618216999,812.0362280868089,15.82053448699194,14.156937894885992,1.6635965921059483,1,3.8409098305805243,W010
SHP000592,2026-05-09,Hyderabad,Chennai,EcoTrans,FMCG,229.65342082831745,1754.3080653691347,198.82932523793954,11.153381066044638,40.81705710115032,-29.66367603510568,1,4.812588971689097,W001
SHP000593,2026-03-23,Chennai,Mumbai,EcoTrans,Electronics,59.74980946953331,1106.8871151674425,93.84450554579857,16.670089345326936,28.1503257392897,-11.480236393962763,1,5.0,W008
SHP000594,2026-05-16,Hyderabad,Ahmedabad,GlobalLine,FMCG,508.35318624462457,392.40981891817,265.5366564393474,6.590795952637168,9.264421546711398,-2.67362559407423,1,4.12408559662414,W002
SHP000595,2026-03-05,Chennai,Bangalore,FastShip,FMCG,262.07503845157925,165.87813802952613,169.42576936551706,4.514798187656173,4.343184327571403,0.1716138600847703,1,5.0,W010
SHP000596,2026-04-10,Hyderabad,Ahmedabad,GlobalLine,FMCG,167.31877030757343,593.673462086569,141.28055264678926,12.179467840119475,16.25130026691785,-4.071832426798373,1,4.623782381323482,W004
SHP000597,2026-06-01,Hyderabad,Ahmedabad,EcoTrans,Textiles,94.25924826784826,1377.5293022542369,142.45324083214132,31.372687413092773,35.868869450274886,-4.496182037182113,1,4.8122530568238915,W001
SHP000598,2026-06-29,Hyderabad,Kolkata,GlobalLine,Textiles,354.46796094153484,397.00224434683565,218.94023169390817,6.7225945422097215,9.592704501056456,-2.8701099588467347,1,5.0,W004
SHP000599,2026-05-07,Kolkata,Delhi,PrimeLogistics,Electronics,156.94804821340804,1745.5929362178858,229.82949797889592,63.10757808495697,43.30133072228599,19.80624736267098,0,2.3623023365052935,W002
SHP000600,2026-01-15,Chennai,Hyderabad,GlobalLine,Electronics,242.9281345675703,912.2242627715092,187.84205028727962,21.001705644867652,23.157169499016884,-2.1554638541492324,1,5.0,W009
SHP000601,2026-05-03,Mumbai,Chennai,GlobalLine,FMCG,370.06934799590994,1664.2191040920573,321.7478656101747,49.118609771142296,44.39653980883776,4.722069962304538,0,4.8595168683453025,W006
SHP000602,2026-02-15,Hyderabad,Mumbai,FastShip,FMCG,214.44154285839886,580.7500477484812,197.90010880636666,16.09150756337321,13.13485609230278,2.9566514710704297,0,4.929947512552212,W010
SHP000603,2026-02-06,Delhi,Ahmedabad,EcoTrans,Electronics,181.48713068588276,1229.0594718863347,164.02348607032866,22.62685372533518,32.07254628708764,-9.445692561752459,1,4.139777194881644,W006
SHP000604,2026-06-19,Pune,Kolkata,FastShip,Automotive,3924.950276068875,624.253119323039,2544.6177938515016,10.753030698138705,14.581076246584617,-3.828045548445912,1,5.0,W005
SHP000605,2026-03-24,Bangalore,Delhi,PrimeLogistics,Pharmaceuticals,63.23302715789116,515.5563889224245,73.09327111714056,13.789090974130469,11.74738665618372,2.041704317946749,0,5.0,W006
SHP000606,2026-02-14,Hyderabad,Delhi,GlobalLine,Pharmaceuticals,41.62858340660524,185.4939603473063,37.32348536252389,5.329861200756105,4.460742411906671,0.869118788849434,1,4.893578361426285,W005
SHP000607,2026-06-26,Kolkata,Delhi,GlobalLine,Electronics,81.49023030891392,125.9965880452941,46.5718063918347,1.4645617763266192,2.9674148860775893,-1.50285310975097,1,5.0,W010
SHP000608,2026-04-11,Mumbai,Bangalore,EcoTrans,Textiles,171.2448237834726,910.1568779230828,135.96645797977177,26.260525082573274,20.977189339028552,5.283335743544722,0,3.8442050916443815,W004
SHP000609,2026-06-13,Delhi,Kolkata,GlobalLine,Automotive,1242.6849573178977,1171.447176835685,715.0980865856048,32.41690557326174,26.259586926514363,6.157318646747374,0,4.482420343787441,W002
SHP000610,2026-03-02,Hyderabad,Bangalore,GlobalLine,Electronics,67.39231820919157,747.8212857275607,101.32659926759315,20.292788316801314,18.276410636483256,2.016377680318058,0,4.4317841334131955,W006
SHP000611,2026-04-25,Mumbai,Chennai,GlobalLine,FMCG,379.92844352282447,1425.882292459823,328.3736493704263,20.428572015148227,38.1468388155779,-17.718266800429674,1,5.0,W002
SHP000612,2026-03-31,Kolkata,Ahmedabad,FastShip,Electronics,179.43040452684738,1897.2568236609645,277.9610708282261,32.555650177692826,41.75230969035485,-9.196659512662023,1,4.643889618175475,W001
SHP000613,2026-04-09,Ahmedabad,Hyderabad,PrimeLogistics,FMCG,674.9413951480847,1227.5766271389753,432.87697566572257,43.999621051445814,32.37447123315004,11.625149818295775,0,4.420001070590152,W007
SHP000614,2026-05-07,Pune,Bangalore,PrimeLogistics,Electronics,53.87362125957413,1157.4990141540914,127.35453007837376,27.927130195176645,26.39960969039927,1.5275205047773746,1,5.0,W008
SHP000615,2026-05-28,Chennai,Delhi,PrimeLogistics,Electronics,90.161643084389,1484.9844801997988,190.3560623197174,26.36326411840363,33.72297548063278,-7.359711362229152,1,4.351245180008885,W001
SHP000616,2026-03-17,Mumbai,Chennai,EcoTrans,Electronics,68.75227414216982,124.50519260009834,37.98981485689765,3.4421100631421244,3.3749503546777264,0.067159708464398,1,5.0,W002
SHP000617,2026-03-29,Bangalore,Kolkata,GlobalLine,Electronics,65.27351584097177,1142.8583229309395,121.08733446943724,29.526127146470348,29.306100757897525,0.22002638857282264,1,4.283543275628164,W009
SHP000618,2026-01-24,Hyderabad,Kolkata,PrimeLogistics,Electronics,74.58103058037673,280.43402293391534,63.26587208482952,8.577756605355667,6.332163502596713,2.2455931027589537,0,3.531536361456565,W007
SHP000619,2026-06-17,Bangalore,Hyderabad,PrimeLogistics,FMCG,712.4888939957667,721.187946239683,437.64317689845376,19.096722504317686,17.6086852341959,1.4880372701217865,1,5.0,W001
SHP000620,2026-01-26,Hyderabad,Delhi,GlobalLine,Pharmaceuticals,57.705563302809516,698.9549258339565,78.55067723961625,19.00549596764441,18.029107239560172,0.9763887280842383,1,4.389484785371438,W009
SHP000621,2026-05-19,Kolkata,Pune,EcoTrans,Automotive,2359.741250640795,1531.5970102532337,1189.5925847333162,48.44940214464644,38.28954840962609,10.159853735020349,0,4.356529907954365,W004
SHP000622,2026-01-25,Mumbai,Kolkata,PrimeLogistics,FMCG,785.4466383911397,454.6158856155969,427.22677612032555,16.39838467434807,10.777691687805982,5.620692986542087,0,3.930550954752865,W001
SHP000623,2026-04-03,Mumbai,Kolkata,FastShip,Automotive,847.8539030992315,338.54460080710646,591.3808632028973,8.465718282288837,7.667448631097136,0.7982696511917009,1,5.0,W010
SHP000624,2026-05-03,Chennai,Mumbai,FastShip,FMCG,225.26293084402326,1128.6113997241328,223.34385025761503,26.452012139603386,25.21561814534436,1.236393994259025,1,4.424326455706097,W003
SHP000625,2026-06-13,Kolkata,Mumbai,PrimeLogistics,Electronics,46.29146717851394,1311.770869506624,149.915398802374,31.068546928989047,29.186211539012614,1.8823353899764328,1,5.0,W005
SHP000626,2026-04-12,Ahmedabad,Chennai,EcoTrans,Electronics,99.45482917012498,579.3926614324055,78.52724854947844,20.794008621904638,14.879862338125836,5.914146283778802,0,4.695620982069121,W009
SHP000627,2026-04-10,Bangalore,Chennai,PrimeLogistics,Automotive,2908.6621877324105,985.7450231423583,1581.9246185438194,17.16772882923347,25.836800575269976,-8.669071746036504,1,3.98729095833976,W003
SHP000628,2026-04-25,Mumbai,Chennai,PrimeLogistics,Pharmaceuticals,50.51054758691676,1831.5444611493983,170.85217080053164,32.53456403891236,43.764093542191,-11.229529503278641,1,5.0,W005
SHP000629,2026-02-27,Kolkata,Hyderabad,FastShip,FMCG,185.63118661061552,1536.8822037026252,256.54685577866803,52.92612311959783,37.613160741368844,15.312962378228988,0,3.5777163082433834,W002
SHP000630,2026-01-22,Hyderabad,Ahmedabad,PrimeLogistics,Textiles,120.30550934388464,1941.71144333994,231.24727189472074,44.293751052505435,43.440396716553366,0.8533543359520692,1,3.8502975191973876,W004
SHP000631,2026-05-22,Mumbai,Ahmedabad,PrimeLogistics,Textiles,246.78699572082064,1995.7238391193812,308.351299480576,36.35929824774991,48.153565883123775,-11.794267635373863,1,4.536107945469619,W007
SHP000632,2026-05-18,Ahmedabad,Kolkata,GlobalLine,Pharmaceuticals,33.21034912780139,1778.2198427098251,156.15655565793222,35.586007009585934,43.25279079743268,-7.666783787846747,1,5.0,W005
SHP000633,2026-01-21,Pune,Ahmedabad,FastShip,Textiles,150.8825476072364,1646.074353072232,270.4503528740815,44.51510983961726,42.621132147496915,1.8939776921203446,1,5.0,W010
SHP000634,2026-05-13,Bangalore,Mumbai,PrimeLogistics,FMCG,239.17982869833736,1205.2996301002547,232.93243597577967,26.93561464215048,28.96154994351651,-2.0259353013660295,1,4.5177311025449045,W003
SHP000635,2026-02-24,Chennai,Delhi,FastShip,Pharmaceuticals,44.74584136674281,496.77877743972095,67.95751198660079,10.28594883062269,12.575555751537538,-2.2896069209148475,1,5.0,W002
SHP000636,2026-06-24,Pune,Delhi,GlobalLine,Textiles,222.9483024525994,1196.2650635935956,200.7728444763579,25.535148934046074,32.081521756182084,-6.546372822136011,1,5.0,W005
SHP000637,2026-03-23,Delhi,Mumbai,PrimeLogistics,Textiles,301.9494453711698,852.993988446619,231.3130432588125,20.17806353654305,19.50013925199805,0.677924284545,1,4.821363281545966,W007
SHP000638,2026-05-22,Hyderabad,Ahmedabad,EcoTrans,Textiles,110.47129755374229,1231.791665906906,119.74840360837122,38.34654422937605,34.043533195006596,4.3030110343694545,0,5.0,W008
SHP000639,2026-01-04,Pune,Mumbai,PrimeLogistics,FMCG,1293.9501369125583,1674.4405216247496,907.7247349255653,35.61561870097822,39.6213073498422,-4.0056886488639805,1,5.0,W003
SHP000640,2026-05-26,Delhi,Mumbai,FastShip,Automotive,617.859465193093,176.54248567819707,380.3309291403468,5.1863404382521185,4.430810306647321,0.7555301316047975,1,4.987535938670503,W009
SHP000641,2026-03-30,Pune,Bangalore,PrimeLogistics,Pharmaceuticals,33.43563776034701,1638.3825689051898,177.21564469596765,54.816821338405845,36.261333276097794,18.55548806230805,0,2.8494965448363168,W010
SHP000642,2026-06-05,Ahmedabad,Mumbai,GlobalLine,Automotive,1971.8560454280826,351.14134973235633,1001.821821900167,7.832815240524684,9.081828388969438,-1.249013148444754,1,4.926487288284575,W007
SHP000643,2026-02-06,Pune,Mumbai,PrimeLogistics,Automotive,1966.9637930868353,828.1091952997782,1089.1933773983321,21.47811410177863,20.417416515385135,1.0606975863934949,1,5.0,W004
SHP000644,2026-01-13,Ahmedabad,Bangalore,EcoTrans,Electronics,183.75655689174272,770.89548898294,138.34282078246684,21.693615407651922,19.525335108865004,2.168280298786918,0,5.0,W006
SHP000645,2026-03-19,Kolkata,Bangalore,PrimeLogistics,Electronics,126.8126205446124,886.8680296097658,161.32741325463041,29.926134819624505,22.390475961404274,7.535658858220231,0,3.5744117999420553,W004
SHP000646,2026-02-04,Kolkata,Pune,PrimeLogistics,Automotive,1555.357689570239,1288.7364999118254,982.731034855444,30.86490904112743,29.78145093817751,1.083458102949919,1,4.58459290720085,W005
SHP000647,2026-04-17,Delhi,Bangalore,PrimeLogistics,FMCG,360.38565169019273,530.8679881073268,253.0856866897605,16.674016518906694,11.934249133887882,4.739767385018812,0,3.917860345100569,W007
SHP000648,2026-05-05,Hyderabad,Ahmedabad,FastShip,Textiles,176.68316278680481,450.4721970137784,140.36839165147546,10.605959816018162,10.955592999827124,-0.3496331838089617,1,4.719696181576345,W003
SHP000649,2026-01-17,Kolkata,Pune,PrimeLogistics,FMCG,57.10638198571029,827.2897907657771,111.27850607715422,28.63318940316839,18.92173913063855,9.711450272529841,0,3.665018795318904,W009
SHP000650,2026-05-26,Mumbai,Bangalore,GlobalLine,FMCG,333.04053503616194,235.19578986802853,188.0739299070046,6.207043472965265,5.973058280224718,0.23398519274054674,1,5.0,W001
SHP000651,2026-03-05,Mumbai,Kolkata,FastShip,Automotive,1234.5144561074212,1326.5871447121133,789.1690755205906,24.445127967799966,36.71439411411279,-12.269266146312827,1,4.756003341896387,W004
SHP000652,2026-03-12,Hyderabad,Ahmedabad,PrimeLogistics,Textiles,295.87142467694537,246.65630743028913,172.25816054581614,5.687657428768731,5.614308605540587,0.07334882322814451,1,4.4623625844788855,W007
SHP000653,2026-06-12,Delhi,Pune,FastShip,FMCG,215.37386038264196,1980.0601334302125,331.080768885983,37.22533265464693,54.83555565275934,-17.610222998112413,1,4.833110564580556,W006
SHP000654,2026-05-06,Ahmedabad,Delhi,PrimeLogistics,Textiles,118.309593605346,1153.990426236473,152.51719826104076,32.746921852036124,25.41678299634482,7.3301388556913025,0,4.960160813062291,W009
SHP000655,2026-03-31,Hyderabad,Delhi,EcoTrans,Electronics,86.34471678076156,889.3417011249702,87.9210886742409,7.457528815558147,21.355077153444057,-13.89754833788591,1,5.0,W005
SHP000656,2026-01-08,Pune,Mumbai,GlobalLine,Textiles,252.9399239016593,1484.446940049545,236.1702054607247,33.20327586154104,36.159469001289914,-2.9561931397488763,1,4.893271610324781,W004
SHP000657,2026-02-26,Chennai,Pune,GlobalLine,Automotive,1545.4520023622379,1387.337029849174,892.0072947838709,29.862168740792647,34.476073295488256,-4.613904554695608,1,4.551254218416395,W007
SHP000658,2026-05-12,Mumbai,Ahmedabad,FastShip,Pharmaceuticals,21.622605052273396,1586.609043204297,181.56938555766334,37.61703065436406,37.19649904137253,0.42053161299152464,1,4.98354578964139,W003
SHP000659,2026-06-15,Bangalore,Hyderabad,FastShip,FMCG,245.0628179086558,878.3784516557863,253.49044228060953,13.320072566236314,20.27767522592891,-6.957602659692595,1,4.701288317428386,W005
SHP000660,2026-06-05,Kolkata,Pune,EcoTrans,Pharmaceuticals,56.24814059500921,1488.6536569747047,123.13204129442944,42.03745675219386,37.91624471190627,4.121212040287588,0,4.825594137234552,W007
SHP000661,2026-03-31,Ahmedabad,Bangalore,GlobalLine,Pharmaceuticals,26.586124955725893,890.0552792349808,85.31860458933126,24.037708561262882,21.731978570501333,2.3057299907615487,0,4.848056219316494,W005
SHP000662,2026-06-23,Pune,Kolkata,FastShip,Electronics,100.7400654737165,356.912896054424,98.03108421005729,7.434718782276205,8.70011082371557,-1.265392041439366,1,4.413060017795514,W009
SHP000663,2026-06-19,Hyderabad,Kolkata,EcoTrans,Automotive,950.6784268650432,894.9401134188337,451.67371235077064,34.703981229814815,22.87707113179862,11.826910098016196,0,3.2271671882869444,W002
SHP000664,2026-05-04,Delhi,Chennai,EcoTrans,Automotive,1313.190553308204,996.3056912850342,632.5478854267664,29.62686533279261,25.327805944612376,4.299059388180236,0,4.163892886713266,W005
SHP000665,2026-03-08,Kolkata,Delhi,GlobalLine,Textiles,191.50748064168826,1582.4040322177038,225.18733078700808,35.7974195229502,37.2924756264033,-1.495056103453102,1,5.0,W004
SHP000666,2026-01-15,Pune,Hyderabad,EcoTrans,FMCG,962.7349775799116,1612.8628579671356,543.2249941900837,29.885833102621124,41.3871053160995,-11.501272213478376,1,4.982087210646768,W001
SHP000667,2026-06-17,Ahmedabad,Bangalore,EcoTrans,Pharmaceuticals,29.548425744182133,1238.6686453121386,97.05289876368344,17.87167357719583,29.392501015088317,-11.520827437892489,1,4.999131738362152,W007
SHP000668,2026-04-10,Mumbai,Hyderabad,GlobalLine,Automotive,930.9547630563083,642.6893782682619,541.1459874962407,16.510479101357912,14.231506383932965,2.2789727174249474,0,4.833641829085596,W004
SHP000669,2026-06-25,Ahmedabad,Hyderabad,EcoTrans,Textiles,185.4671014086076,273.7017844525625,99.88440888436088,4.676088362075763,6.925528278217505,-2.2494399161417418,1,5.0,W005
SHP000670,2026-02-13,Bangalore,Chennai,FastShip,Pharmaceuticals,13.386922373078614,1803.4918510911193,170.1630585591787,42.20721229775273,39.920990201911295,2.2862220958414383,0,5.0,W003
SHP000671,2026-03-08,Bangalore,Pune,EcoTrans,Electronics,112.3487351923686,1639.3060709234346,156.9815294413391,53.25791653242206,43.440233186534094,9.817683345887964,0,4.09040339905955,W004
SHP000672,2026-04-01,Chennai,Pune,EcoTrans,Pharmaceuticals,50.86977332324554,443.4917860685211,49.38289753955774,8.188786045834524,10.285402722713801,-2.096616676879277,1,4.466882534050388,W006
SHP000673,2026-04-06,Kolkata,Hyderabad,EcoTrans,Pharmaceuticals,85.50038252205707,910.3495197595362,100.50925040583545,27.287472159044395,20.47325960083816,6.814212558206236,0,3.574005535229812,W002
SHP000674,2026-05-01,Mumbai,Ahmedabad,FastShip,Pharmaceuticals,37.94971507027542,638.240366635897,82.36534436139856,21.731034299196345,17.15028246187563,4.580751837320715,0,4.843985261062188,W004
SHP000675,2026-05-09,Delhi,Ahmedabad,PrimeLogistics,Textiles,620.9564295595852,1359.75168707398,477.7007219212722,23.640387547473757,37.516150627575236,-13.875763080101478,1,5.0,W005
SHP000676,2026-04-16,Mumbai,Ahmedabad,GlobalLine,FMCG,266.1961536878169,193.51973762744706,140.5884729876069,4.207813293749935,5.299405319369014,-1.0915920256190788,1,4.640445274275407,W004
SHP000677,2026-03-29,Pune,Kolkata,PrimeLogistics,FMCG,1132.8278984051512,554.2261297425564,706.4989604941607,14.722777263845138,14.720264444939598,0.002512818905540115,1,4.596375528004701,W006
SHP000678,2026-02-16,Delhi,Kolkata,EcoTrans,FMCG,119.93814165769419,498.41152711738164,92.9544304486545,12.318324508841126,12.895708194637997,-0.577383685796871,1,5.0,W006
SHP000679,2026-06-12,Mumbai,Delhi,PrimeLogistics,Automotive,1773.5372942821887,1414.145738546429,1202.3206987183753,40.777626745131954,34.450473856643164,6.32715288848879,0,4.5582679399131685,W004
SHP000680,2026-02-13,Bangalore,Kolkata,FastShip,FMCG,202.29021526937578,1485.6886209066918,267.96343860169173,17.452339540144138,34.528751602516316,-17.076412062372178,1,5.0,W010
SHP000681,2026-04-22,Pune,Chennai,PrimeLogistics,Pharmaceuticals,78.07884077527606,1515.9080111125857,166.8991928169782,28.259913052105983,37.036592012347775,-8.776678960241792,1,4.583352520878755,W007
SHP000682,2026-01-02,Mumbai,Hyderabad,GlobalLine,Automotive,698.5022483835952,1588.435717992093,515.313519913745,42.52878024116686,38.47412596197603,4.054654279190828,0,4.7279437702286184,W001
SHP000683,2026-03-24,Chennai,Mumbai,FastShip,FMCG,270.1863011818493,1916.9545748753865,337.6019908232672,50.33748226120188,46.074854271784126,4.2626279894177515,0,4.562224773834974,W004
SHP000684,2026-06-27,Hyderabad,Bangalore,GlobalLine,Electronics,69.76265786201824,307.12586971776454,56.46146664542132,7.815512829133112,7.34081680395625,0.47469602517686216,1,5.0,W007
SHP000685,2026-05-09,Kolkata,Delhi,FastShip,Electronics,148.54304475469635,1728.738781002603,268.5864341232578,35.29067060269677,39.55383837754712,-4.263167774850352,1,5.0,W005
SHP000686,2026-03-16,Ahmedabad,Hyderabad,EcoTrans,Pharmaceuticals,38.67984379761228,1396.8269096575984,107.67080680118796,36.32682419158584,34.92552797849967,1.4012962130861695,1,5.0,W003
SHP000687,2026-03-29,Ahmedabad,Bangalore,GlobalLine,FMCG,266.8166001983375,1624.5524580519018,282.4100113769747,30.32946619412684,37.07846071097396,-6.748994516847116,1,4.935550407940905,W007
SHP000688,2026-01-05,Chennai,Delhi,GlobalLine,FMCG,406.2535917523145,1358.3961035883679,327.502223919922,35.20521009382256,36.50238188767618,-1.2971717938536216,1,5.0,W001
SHP000689,2026-05-31,Bangalore,Mumbai,EcoTrans,Electronics,168.03405265411777,1387.6741582825089,157.5642450695521,46.04073463417049,37.797827967287006,8.242906666883485,0,4.073845769290853,W007
SHP000690,2026-06-13,Kolkata,Ahmedabad,FastShip,Textiles,484.2976257743023,1713.2862379214846,444.44193356404423,41.18328621544246,39.42215357323536,1.7611326422070945,1,5.0,W001
SHP000691,2026-06-19,Delhi,Pune,FastShip,Electronics,135.7731196633629,1071.115913130051,188.13578820921575,20.886150360460864,26.526603355190716,-5.640452994729852,1,5.0,W002
SHP000692,2026-04-17,Ahmedabad,Chennai,FastShip,Textiles,237.070165028224,1447.8387614663338,259.03966137232754,51.059518093694486,39.13960357108197,11.919914522612515,0,4.336692700427861,W005
SHP000693,2026-05-02,Bangalore,Delhi,FastShip,Automotive,2010.764292101661,1478.2060404462293,1243.892359025034,33.29062356248076,36.13721261153992,-2.846589049059162,1,5.0,W007
SHP000694,2026-06-19,Delhi,Pune,EcoTrans,Textiles,215.52767349546497,1299.6143575224155,171.7144080377128,29.460050305076646,30.53151614956785,-1.071465844491204,1,5.0,W010
SHP000695,2026-06-29,Bangalore,Kolkata,FastShip,Textiles,150.98160901524162,364.5827344909376,113.29916163536764,12.325294687303888,9.211381127975281,3.1139135593286067,0,4.658149727681748,W010
SHP000696,2026-01-31,Kolkata,Mumbai,FastShip,Pharmaceuticals,39.93301269891502,778.6654345867852,95.63369338282081,24.515075850530497,19.562616520688035,4.952459329842462,0,4.425677144829594,W004
SHP000697,2026-06-05,Chennai,Ahmedabad,EcoTrans,Textiles,993.2555937837136,362.90602996905756,489.949927718801,13.448844371288668,8.52823267586984,4.920611695418829,0,4.6153520835164175,W004
SHP000698,2026-04-02,Pune,Bangalore,GlobalLine,Electronics,75.83399424617498,1231.196103298058,134.09764354581185,25.507963438670078,30.205122871736833,-4.697159433066755,1,5.0,W009
SHP000699,2026-05-08,Chennai,Pune,PrimeLogistics,Automotive,1546.1817549831076,896.0425701810963,921.4513154426528,26.733839599600387,21.092737482925095,5.641102116675292,0,4.4780517019535875,W004
SHP000700,2026-01-01,Mumbai,Pune,FastShip,Electronics,229.30573530357896,709.6236312247029,209.658951963162,23.78769222181368,19.851300072544657,3.9363921492690217,0,4.545332219012459,W010
SHP000701,2026-06-21,Ahmedabad,Delhi,FastShip,Textiles,156.10320337145893,488.06000210001486,138.23076074378204,10.92708510862977,11.38049018846694,-0.4534050798371698,1,5.0,W002
SHP000702,2026-01-26,Kolkata,Pune,GlobalLine,Pharmaceuticals,47.96360828993238,418.8477317274544,53.12459173106792,10.139248495206154,9.38454667382706,0.7547018213790935,1,5.0,W005
SHP000703,2026-03-09,Ahmedabad,Mumbai,FastShip,FMCG,182.27125760266475,1073.5463593910026,206.00088291895142,24.851132067792808,26.032371504271747,-1.1812394364789398,1,5.0,W001
SHP000704,2026-03-16,Hyderabad,Ahmedabad,EcoTrans,Pharmaceuticals,50.480999750152804,310.1468378590056,38.5928019547517,11.390212527260571,8.673560827890295,2.716651699370276,0,4.504222521912897,W002
SHP000705,2026-01-25,Mumbai,Delhi,GlobalLine,FMCG,218.59810249292195,1383.6148697781337,220.37955899440772,19.08754314423827,37.590981499230914,-18.503438354992642,1,4.893785535044767,W006
SHP000706,2026-04-02,Ahmedabad,Kolkata,EcoTrans,Electronics,213.05387198524863,1978.79702847696,224.35118115090577,44.0208247601943,55.25073521139505,-11.229910451200752,1,5.0,W006
SHP000707,2026-03-29,Bangalore,Mumbai,PrimeLogistics,Pharmaceuticals,40.00149777999613,1729.308154728655,160.1538192264835,45.5737844029675,45.37398853016334,0.19979587280415956,1,4.269443842646774,W008
SHP000708,2026-03-11,Pune,Hyderabad,PrimeLogistics,Pharmaceuticals,29.718134731448338,1655.851613988896,156.78747855573675,35.921106586978226,44.6502741732406,-8.72916758626237,1,4.620148441259857,W003
SHP000709,2026-01-29,Bangalore,Pune,FastShip,FMCG,114.42778909776638,893.0500864253811,150.5873900494694,27.209853765373477,24.34046371518782,2.8693900501856575,0,4.705102072480313,W002
SHP000710,2026-04-17,Ahmedabad,Pune,PrimeLogistics,FMCG,573.7485791064101,727.2963055996483,349.7149501309784,19.403305987979603,20.160957074728255,-0.7576510867486519,1,4.836651893406818,W010
SHP000711,2026-04-08,Hyderabad,Kolkata,FastShip,FMCG,177.1573775441482,412.14500221757766,154.12075163892607,6.6241211422721,9.370111338336434,-2.7459901960643345,1,4.55439152597905,W008
